id,name,address,rating,rating_text,reviews_count,reviews_text,working_status,latitude,longitude,coordinates,url,categories
211386366049,А7 Финансы - ПСБ,"Смоленская-Сенная площадь, 27, стр. 1, Москва",4.0,"4,0",55,55 оценок,Открыто до 20:00,55.744713,37.5827,"37.582700,55.744713",https://yandex.ru/maps/org/a7_finansy_psb/211386366049/,Обмен валюты
232468386514,Альтернатива,"Пресненская наб., 2, Москва, этаж 1",4.3,"4,3",21,21 оценка,Открыто до 22:00,55.749005,37.53834,"37.538340,55.749005",https://yandex.ru/maps/org/alternativa/232468386514/,"Обмен валюты, расчетная небанковская кредитная организация"
1361904135,Крокус-Банк,"Московская область, городской округ Красногорск, Новорижское шоссе, 26-й километр, с1, этаж 1",3.6,"3,6",126,126 оценок,Перерыв до 15:00,55.785989,37.246164,"37.246164,55.785989",https://yandex.ru/maps/org/krokus_bank/1361904135/,"Банк, обмен валюты"
159485431857,Камкомбанк,"Алтуфьевское ш., 80, Москва",4.8,"4,8",127,127 оценок,Открыто до 22:00,55.894503,37.588145,"37.588145,55.894503",https://yandex.ru/maps/org/kamkombank/159485431857/,"Банк, обмен валюты"
196841368841,Банк Авангард,"Щукинская ул., 42, Москва, этаж 1",2.6,"2,6",70,70 оценок,Открыто до 22:00,55.809568,37.463285,"37.463285,55.809568",https://yandex.ru/maps/org/bank_avangard/196841368841/,"Банк, обмен валюты"
66741592045,Альтернатива,"просп. Мира, 79, Москва, 2А",4.7,"4,7",64,64 оценки,Открыто до 23:00,55.791342,37.634241,"37.634241,55.791342",https://yandex.ru/maps/org/alternativa/66741592045/,"Обмен валюты, расчетная небанковская кредитная организация"
213451013864,Eastchange,"Пресненская наб., 12, Москва",4.1,"4,1",41,41 оценка,Открыто до 21:00,55.749633,37.537434,"37.537434,55.749633",https://yandex.ru/maps/org/eastchange/213451013864/,Обмен валюты
1034328427,Нс банк,"ул. Земляной Вал, 34, стр. 4, Москва",4.3,"4,3",196,196 оценок,Перерыв до 15:00,55.756487,37.656996,"37.656996,55.756487",https://yandex.ru/maps/org/ns_bank/1034328427/,"Банк, обмен валюты"
1454600127,Банк РМП,"ул. Климашкина, 21, Москва, Вход в кассу со стороны ул. Пресненский Вал",4.3,"4,3",147,147 оценок,Открыто до 18:30,55.76773,37.565155,"37.565155,55.767730",https://yandex.ru/maps/org/bank_rmp/1454600127/,"Банк, обмен валюты"
1027730678,Банк Авангард,"Марксистская ул., 38, Москва",4.1,"4,1",92,92 оценки,Открыто до 22:00,55.733826,37.667199,"37.667199,55.733826",https://yandex.ru/maps/org/bank_avangard/1027730678/,"Банк, обмен валюты"
1063359246,Далена банк,"ш. Энтузиастов, 56, стр. 32, Москва",3.9,"3,9",404,404 оценки,Открыто до 18:00,55.760128,37.763339,"37.763339,55.760128",https://yandex.ru/maps/org/dalena_bank/1063359246/,"Банк, обмен валюты"
1086334291,Банк Авангард,"Боровское ш., 35, Москва, ТЦ Петровский",4.0,"4,0",152,152 оценки,Открыто до 22:00,55.641239,37.35981,"37.359810,55.641239",https://yandex.ru/maps/org/bank_avangard/1086334291/,"Банк, обмен валюты"
1106730156,Банк Авангард,"Большая Тульская ул., 2, Москва, ТЦ Корабль",4.1,"4,1",61,61 оценка,Открыто до 21:15,55.709028,37.620761,"37.620761,55.709028",https://yandex.ru/maps/org/bank_avangard/1106730156/,"Банк, обмен валюты"
47801055630,Банк Авангард,"Дмитровское ш., 89, Москва, этаж 1",3.7,"3,7",122,122 оценки,Открыто до 22:00,55.86367,37.545823,"37.545823,55.863670",https://yandex.ru/maps/org/bank_avangard/47801055630/,"Банк, обмен валюты"
76430729361,Операционная касса,"ул. Земляной Вал, 72, Москва, этаж цокольный",4.1,"4,1",45,45 оценок,Открыто до 19:30,55.744045,37.65444,"37.654440,55.744045",https://yandex.ru/maps/org/operatsionnaya_kassa/76430729361/,Обмен валюты
1249119425,Банк Авангард,"Театральная аллея, 3, стр. 1, Москва, этаж -1",4.3,"4,3",91,91 оценка,Открыто до 21:15,55.79308,37.559768,"37.559768,55.793080",https://yandex.ru/maps/org/bank_avangard/1249119425/,"Банк, обмен валюты"
1785658845,Совкомбанк,"просп. Андропова, 30, Москва",4.1,"4,1",421,421 оценка,Открыто до 21:00,55.67914,37.662426,"37.662426,55.679140",https://yandex.ru/maps/org/sovkombank/1785658845/,"Банк, обмен валюты"
1024058598,СберБанк,"Рублёвское ш., 42, корп. 1, Москва",4.6,"4,6",1441,1441 оценка,Открыто до 19:30,55.750946,37.412161,"37.412161,55.750946",https://yandex.ru/maps/org/sberbank/1024058598/,"Банк, обмен валюты"
